userId,Date,Amount
b06c-1a1d07ccc5fb,2/11/2023,70
92fd-acfd19136212,2/11/2023,110
92fd-acfd19136212,2/11/2023,12
adcc-431e9f0d9cab,3/4/2023,9
ad7c-6dfdb1d51b1f,2/11/2023,4
b0a4-6fa88dbc158d,2/11/2023,20
ae37-3621f23d3873,2/11/2023,50
ae37-3621f23d3873,2/11/2023,50
b279-d7eb95892dd8,2/11/2023,100
b279-d7eb95892dd8,2/11/2023,100
9367-a3919b7757e4,2/11/2023,52
9367-a3919b7757e4,2/11/2023,75
9367-a3919b7757e4,2/11/2023,52
9a7b-18835ff8172b,2/11/2023,57
885d-e4eab6b785d5,2/11/2023,7
9ebb-aafee9a42e98,2/12/2023,400
b0a4-6fa88dbc158d,2/12/2023,9
b0a4-6fa88dbc158d,2/12/2023,5
aa03-5d0bc531b18d,2/12/2023,1.5
b279-d7eb95892dd8,2/12/2023,45
adcc-431e9f0d9cab,2/12/2023,9.8
adcc-431e9f0d9cab,2/12/2023,50
b7aa-467e9e07b754,2/12/2023,5
9091-e32b88342c75,2/12/2023,2.8
9c4f-171ef5a529fc,2/12/2023,20
adcc-431e9f0d9cab,3/4/2023,10
b7d8-66fecdcefaf3,2/12/2023,9
84cf-e4d24ef951cf,2/12/2023,90
87e9-9975bad8abc7,2/12/2023,5
800d-bc900a39db4f,2/12/2023,5
ad7c-6dfdb1d51b1f,2/12/2023,4
ad3d-04f09fc050ee,2/12/2023,50
8453-36c3edf93124,2/12/2023,5
ad3d-04f09fc050ee,2/12/2023,45
b771-ab0348bcce99,2/12/2023,200
b771-ab0348bcce99,2/12/2023,170
84cf-e4d24ef951cf,2/12/2023,200
85a6-427d782758df,2/12/2023,1
a027-8a4cab73139b,2/12/2023,210
b8b6-1de8770a73b1,2/12/2023,19
9e01-e86ddb66ff2b,2/12/2023,13
9e01-e86ddb66ff2b,2/12/2023,7
bcd3-596a7e8c5398,2/12/2023,5
adab-44850c69e90d,2/12/2023,50
ad3d-04f09fc050ee,2/12/2023,25
ad3d-04f09fc050ee,2/12/2023,20
b27a-2cf3669062d2,2/12/2023,32
89d4-62707a7b7827,2/12/2023,5
89d4-62707a7b7827,2/12/2023,2
ad2f-432ed6bf898b,2/12/2023,10
ad2f-432ed6bf898b,2/12/2023,10
b771-ab0348bcce99,2/12/2023,20
8010-c6d0d05efab4,2/12/2023,30
9c4e-ec9c65daa302,4/11/2023,5
8010-c6d0d05efab4,2/12/2023,34
b8b6-1de8770a73b1,2/12/2023,30
affb-ba5d85858fde,2/12/2023,9
affb-ba5d85858fde,2/12/2023,7
885d-e4eab6b785d5,2/12/2023,75
9d2f-7ee1e0996299,2/12/2023,1
a19b-ab9f86bc82ac,2/12/2023,5
a19b-ab9f86bc82ac,2/12/2023,84
a19b-ab9f86bc82ac,2/12/2023,84
b3c5-de9e84efabc0,2/12/2023,100
9727-c40ebef4d509,2/13/2023,5
b3c5-de9e84efabc0,2/12/2023,100
b3c5-de9e84efabc0,2/12/2023,5
b0a4-6fa88dbc158d,2/13/2023,9
b0a4-6fa88dbc158d,2/13/2023,20
bd35-d19a8814dd18,2/13/2023,16
85a6-427d782758df,2/13/2023,1
85a6-427d782758df,2/13/2023,1
9296-8027d8a1e56c,2/13/2023,13
9c4f-171ef5a529fc,2/13/2023,30
bd35-d19a8814dd18,2/13/2023,16
a5e7-403c6c27d6fc,2/13/2023,2
adcc-431e9f0d9cab,2/13/2023,9.8
9e01-e86ddb66ff2b,2/13/2023,2
b771-ab0348bcce99,2/13/2023,10
9c4f-171ef5a529fc,2/13/2023,30
a5c5-a2b207b94d28,2/13/2023,100
9ebb-aafee9a42e98,2/13/2023,210
9c7c-cd0848efc2f3,2/13/2023,100
abdf-22ce42ec5175,2/13/2023,100
8cf0-363a80e515b4,2/13/2023,10
b67f-74b35e6228d5,2/13/2023,78
a619-1d12f23f7994,3/7/2023,1
b979-ff7cfb21a6d7,2/13/2023,5
8f60-002e614840f5,2/13/2023,65
a7bd-ed9a391552d4,2/13/2023,400
8d42-68a94a6e7012,2/13/2023,1731
8f60-002e614840f5,2/13/2023,65
9ebb-aafee9a42e98,2/13/2023,195
a742-4a6a2a4be82a,2/13/2023,10
9a9c-05184fc0736b,2/13/2023,50
84cf-e4d24ef951cf,2/13/2023,220
a742-4a6a2a4be82a,2/13/2023,10
9dc5-5414aa0819c5,3/4/2023,20
9a9c-05184fc0736b,2/13/2023,20
9a9c-05184fc0736b,2/13/2023,25
89d4-62707a7b7827,2/13/2023,500
be22-9436540b18b3,2/13/2023,192
89d4-62707a7b7827,2/13/2023,299
be22-9436540b18b3,2/13/2023,191
bdf3-e3eec911da87,2/13/2023,43
a3f9-874e3c0ea66e,2/13/2023,1070
89d4-62707a7b7827,2/13/2023,40
89d4-62707a7b7827,2/13/2023,250
a16a-2a98832da471,2/13/2023,1.2
b1e7-4b3c9b9f1267,2/13/2023,5
8010-c6d0d05efab4,2/13/2023,50
8010-c6d0d05efab4,2/13/2023,50
a7bd-ed9a391552d4,2/13/2023,100
84cf-e4d24ef951cf,2/13/2023,60
a5e7-403c6c27d6fc,2/13/2023,2
adcc-431e9f0d9cab,3/4/2023,15.6
a5e7-403c6c27d6fc,2/13/2023,3
a5e7-403c6c27d6fc,2/13/2023,1
97f2-1fe2eb419aa9,2/13/2023,50
b771-ab0348bcce99,2/13/2023,20
91d1-1f4e4ab63d37,2/13/2023,1500
a5e7-403c6c27d6fc,2/13/2023,10
b7d8-66fecdcefaf3,2/13/2023,9
b3c5-de9e84efabc0,2/13/2023,75
b3c5-de9e84efabc0,2/13/2023,80
a5e7-403c6c27d6fc,2/13/2023,2
b72d-6facf1e4fc29,2/14/2023,8
850f-7214ece626ce,2/13/2023,1000
9e93-2fc9bb8e8e76,2/13/2023,12
a5e7-403c6c27d6fc,2/13/2023,4
9d94-edad430317f7,2/13/2023,200
89d4-62707a7b7827,2/13/2023,4
83dc-df9ae16ae00b,2/13/2023,200
83dc-df9ae16ae00b,2/13/2023,200
83dc-df9ae16ae00b,2/13/2023,400
adcc-431e9f0d9cab,2/14/2023,50
83dc-df9ae16ae00b,2/13/2023,450
b279-d7eb95892dd8,2/13/2023,49
81f0-10ff05148b52,2/13/2023,30
9ffb-24b7dad541f2,2/13/2023,80
96cf-af1557d92a1f,2/13/2023,20
8010-c6d0d05efab4,2/13/2023,5
9296-8027d8a1e56c,2/13/2023,12
9c7c-cd0848efc2f3,2/13/2023,200
9a7b-18835ff8172b,2/13/2023,27
ad2f-432ed6bf898b,2/14/2023,50
9155-c2dde414f098,3/7/2023,50
ad2f-432ed6bf898b,2/14/2023,50
ad99-ff8bbc752e97,2/14/2023,40
ad99-ff8bbc752e97,2/14/2023,40
806e-8b861deab709,2/14/2023,52
b0a4-6fa88dbc158d,2/14/2023,5
8010-c6d0d05efab4,2/14/2023,15
8010-c6d0d05efab4,2/14/2023,12
95ef-3b9fad6f137f,2/14/2023,5
a5e7-403c6c27d6fc,2/14/2023,4
a5e7-403c6c27d6fc,2/14/2023,2
aabf-5f8a29280da5,2/14/2023,20
8f60-002e614840f5,2/14/2023,100
a6ea-bc9a0987ab17,2/14/2023,100
85a6-427d782758df,2/14/2023,1
a02b-f56417d2f518,2/14/2023,79
90bd-5b6de199cfc4,2/14/2023,600
b771-ab0348bcce99,2/14/2023,250
b771-ab0348bcce99,2/14/2023,250
a7bd-ed9a391552d4,2/14/2023,80
9ebb-aafee9a42e98,2/14/2023,95
b771-ab0348bcce99,2/14/2023,99
b771-ab0348bcce99,2/14/2023,100
a4f5-8499283243ee,2/14/2023,400
b3ba-10a8978a05b6,2/14/2023,53
b3ba-10a8978a05b6,2/14/2023,50
b3ba-10a8978a05b6,2/14/2023,50
adcc-431e9f0d9cab,2/14/2023,9.8
9ebb-aafee9a42e98,2/14/2023,100
bd35-d19a8814dd18,3/5/2023,100
8453-36c3edf93124,2/14/2023,5
8f60-002e614840f5,2/14/2023,100
a558-be084c0f7ebb,2/14/2023,2.5
a558-be084c0f7ebb,2/14/2023,2.5
8117-ace2cb2765dc,3/5/2023,75
97f2-1fe2eb419aa9,2/14/2023,50
a5c5-a2b207b94d28,2/14/2023,4
a5c5-a2b207b94d28,2/14/2023,36
a3f9-874e3c0ea66e,2/14/2023,1510
91d1-1f4e4ab63d37,2/14/2023,1490
8f0f-b36505cdbf08,2/14/2023,20
b7aa-467e9e07b754,2/14/2023,254
a3cd-92a06cee9119,2/14/2023,500
adcc-431e9f0d9cab,2/14/2023,1
a3cd-92a06cee9119,2/14/2023,12
90bd-5b6de199cfc4,2/14/2023,400
9d94-edad430317f7,2/14/2023,20
9d94-edad430317f7,2/14/2023,10
9d94-edad430317f7,2/14/2023,10
81f0-10ff05148b52,2/14/2023,30
850f-7214ece626ce,2/14/2023,100
800d-bc900a39db4f,2/14/2023,5
bd35-d19a8814dd18,2/14/2023,16
b7d8-66fecdcefaf3,2/14/2023,9
a5e7-403c6c27d6fc,2/14/2023,1
a19b-ab9f86bc82ac,2/14/2023,30
a19b-ab9f86bc82ac,2/14/2023,30
a6ea-bc9a0987ab17,2/14/2023,100
a027-8a4cab73139b,2/14/2023,100
bdf3-e3eec911da87,2/14/2023,15
9527-86e689d1408d,2/14/2023,25
9c7c-cd0848efc2f3,2/14/2023,500
adcc-431e9f0d9cab,2/14/2023,1
bcc8-d97778797a65,2/22/2023,5
9053-4a67196a4757,2/14/2023,420
84cf-e4d24ef951cf,2/14/2023,550
806e-8b861deab709,2/14/2023,100
806e-8b861deab709,2/14/2023,100
97f2-1fe2eb419aa9,2/14/2023,50
b979-ff7cfb21a6d7,2/14/2023,10
b3c5-de9e84efabc0,2/14/2023,60
b3c5-de9e84efabc0,2/14/2023,60
b771-ab0348bcce99,2/15/2023,100
b771-ab0348bcce99,2/15/2023,85
806e-8b861deab709,2/15/2023,100
a5e7-403c6c27d6fc,2/15/2023,6
80aa-7d31728cee3d,2/24/2023,5
a5e7-403c6c27d6fc,2/15/2023,1
b771-ab0348bcce99,2/15/2023,85
90bd-5b6de199cfc4,2/15/2023,100
8b9a-c5941dbd71d8,2/15/2023,4
9c4e-ec9c65daa302,2/24/2023,10
aa0c-c472b2b8eaab,2/25/2023,5
bba0-fc1b9b7cf3cb,2/28/2023,1000
a558-be084c0f7ebb,2/15/2023,2
b979-ff7cfb21a6d7,2/15/2023,5
adcc-431e9f0d9cab,2/15/2023,9.8
806e-8b861deab709,2/15/2023,100
8c14-d3db40593bac,2/15/2023,50
96cf-af1557d92a1f,2/15/2023,70
8c35-73b87e81ed21,2/15/2023,1000
adcc-431e9f0d9cab,3/4/2023,1
9c4e-ec9c65daa302,4/11/2023,5
8c35-73b87e81ed21,2/15/2023,1000
9183-3bce9be05d70,2/15/2023,1150
bd35-d19a8814dd18,2/15/2023,100
a544-c1d69f019ec8,2/15/2023,5
a544-c1d69f019ec8,2/15/2023,1
a544-c1d69f019ec8,2/15/2023,609.84
a544-c1d69f019ec8,2/15/2023,610.84
b0a4-6fa88dbc158d,3/4/2023,6
8c35-73b87e81ed21,2/15/2023,1000
b771-ab0348bcce99,2/15/2023,70
b3c5-de9e84efabc0,2/15/2023,14
b3c5-de9e84efabc0,2/15/2023,14
885d-e4eab6b785d5,2/15/2023,200
885d-e4eab6b785d5,2/15/2023,90
b60e-614c8dd4b9c5,2/25/2023,5
8c35-73b87e81ed21,2/15/2023,1000
a186-9b05cde03eba,2/15/2023,150
a186-9b05cde03eba,2/15/2023,150
a186-9b05cde03eba,2/15/2023,150
b7d8-66fecdcefaf3,2/15/2023,4
800d-bc900a39db4f,2/16/2023,10
ad99-ff8bbc752e97,2/15/2023,10
ad99-ff8bbc752e97,2/15/2023,10
8010-c6d0d05efab4,2/15/2023,13
93fa-15a88b8b24c4,2/15/2023,90
8010-c6d0d05efab4,2/15/2023,12
ac76-1b3825e2d65c,2/15/2023,33
98fa-3084dd792f45,2/15/2023,0.3
98fa-3084dd792f45,2/15/2023,0.3
82ef-25bc6dfa7d17,3/10/2023,1
81a8-ef4f5ce8b5dc,3/11/2023,5
b19d-ba5ede52a6f2,3/16/2023,3
98fa-3084dd792f45,2/15/2023,0.25
98fa-3084dd792f45,2/15/2023,0.29
99e5-861a818b5b2c,2/15/2023,20
b771-ab0348bcce99,2/15/2023,90
b771-ab0348bcce99,2/15/2023,100
8b9a-c5941dbd71d8,2/15/2023,1
8b9a-c5941dbd71d8,2/15/2023,1
bf94-2532f6e74721,2/15/2023,100
abdf-22ce42ec5175,2/15/2023,200
8b9a-c5941dbd71d8,2/15/2023,1
a91b-03f62844493f,2/15/2023,70
9d94-edad430317f7,2/15/2023,350
85a6-427d782758df,2/15/2023,1
90bd-5b6de199cfc4,2/15/2023,200
af57-68494608a266,3/11/2023,30
ad7c-6dfdb1d51b1f,2/15/2023,1
b771-ab0348bcce99,2/15/2023,20
9ffb-24b7dad541f2,2/15/2023,220
96cf-af1557d92a1f,2/15/2023,25
85a6-427d782758df,2/15/2023,1
bafd-9b95aec83602,2/15/2023,1
b184-efc0febfa9d9,2/15/2023,15
85a6-427d782758df,2/15/2023,1
b6f1-bd9c26946131,2/16/2023,300
bf94-2532f6e74721,2/15/2023,50
bf94-2532f6e74721,2/15/2023,50
9862-5d69c0e80ac0,2/15/2023,20
90bd-5b6de199cfc4,2/15/2023,50
b06c-1a1d07ccc5fb,2/16/2023,40
b06c-1a1d07ccc5fb,2/16/2023,40
8453-36c3edf93124,2/16/2023,20
8b9a-c5941dbd71d8,2/16/2023,1
8453-36c3edf93124,2/16/2023,110
a9bf-a93138c5290c,2/17/2023,5
809c-6697c4fe1180,2/25/2023,5
8453-36c3edf93124,2/16/2023,110
800d-bc900a39db4f,2/16/2023,88
800d-bc900a39db4f,2/16/2023,84
a72b-4b2297c96ca6,2/17/2023,5
800d-bc900a39db4f,2/16/2023,1
9d67-674aaee0a7f4,2/16/2023,2
9d67-674aaee0a7f4,2/16/2023,2
9d67-674aaee0a7f4,2/16/2023,2
9d67-674aaee0a7f4,2/16/2023,2
b0a4-6fa88dbc158d,2/16/2023,2
9c4f-171ef5a529fc,2/16/2023,30
8075-1dd047348f46,2/16/2023,20
8075-1dd047348f46,2/16/2023,15
90bd-5b6de199cfc4,2/16/2023,100
b45a-2c5f34f931b9,5/16/2023,10
989c-241a1c5300d4,2/17/2023,5
9d55-3f07b3ac06b7,5/16/2023,10
90bd-5b6de199cfc4,2/16/2023,20
8c35-73b87e81ed21,2/16/2023,1000
b279-d7eb95892dd8,2/16/2023,50
b279-d7eb95892dd8,2/16/2023,20
8b9a-c5941dbd71d8,2/16/2023,1
bd35-d19a8814dd18,2/16/2023,30
8f0f-b36505cdbf08,2/16/2023,6
adcc-431e9f0d9cab,2/16/2023,9.8
800d-bc900a39db4f,2/16/2023,50
a027-8a4cab73139b,2/16/2023,60
9d67-674aaee0a7f4,2/16/2023,1
84cf-e4d24ef951cf,2/16/2023,350
800d-bc900a39db4f,2/16/2023,27.5
90bd-5b6de199cfc4,2/16/2023,100
8010-c6d0d05efab4,2/16/2023,20
8010-c6d0d05efab4,2/16/2023,20
9c33-a2fea2a60ab0,2/16/2023,50
9c33-a2fea2a60ab0,2/16/2023,10
93fa-15a88b8b24c4,2/16/2023,93
9c33-a2fea2a60ab0,2/16/2023,55
a6e7-332c215e57e0,2/16/2023,5
a186-9b05cde03eba,2/16/2023,55
800d-bc900a39db4f,2/16/2023,20
b1b1-53b152cea3d8,2/16/2023,5
b0a4-6fa88dbc158d,3/4/2023,10
8b6e-9b8d537409af,2/16/2023,200
b72d-6facf1e4fc29,2/16/2023,5
b1b1-53b152cea3d8,2/16/2023,5
b979-ff7cfb21a6d7,2/16/2023,10
800d-bc900a39db4f,2/16/2023,5
800d-bc900a39db4f,2/16/2023,2
84cf-e4d24ef951cf,2/16/2023,10
8ed4-cc2f3003dae4,2/17/2023,5
b0a4-6fa88dbc158d,3/4/2023,4
b0a4-6fa88dbc158d,3/4/2023,4
b09e-36560e0cbc61,2/16/2023,50
b4fd-4464f601ab99,2/16/2023,100
b6f1-bd9c26946131,2/16/2023,20
ad2f-432ed6bf898b,2/16/2023,10
ad2f-432ed6bf898b,2/16/2023,9
a3cd-92a06cee9119,2/16/2023,24
b6f1-bd9c26946131,2/16/2023,5
b6f1-bd9c26946131,2/16/2023,10
b6f1-bd9c26946131,2/16/2023,5
8453-36c3edf93124,2/16/2023,110
b09e-36560e0cbc61,2/16/2023,50
9c7c-cd0848efc2f3,2/16/2023,100
b3c5-de9e84efabc0,2/16/2023,20
b3c5-de9e84efabc0,2/16/2023,20
b09e-36560e0cbc61,2/16/2023,50
8b9a-c5941dbd71d8,2/16/2023,1
8b9a-c5941dbd71d8,2/16/2023,1
90bd-5b6de199cfc4,2/16/2023,230
b0a4-6fa88dbc158d,2/16/2023,2
ad7c-6dfdb1d51b1f,2/16/2023,50
b0a4-6fa88dbc158d,2/16/2023,5
96cf-af1557d92a1f,2/16/2023,300
85a6-427d782758df,2/16/2023,1
a5e7-403c6c27d6fc,2/16/2023,1
a53c-b4784a39189e,2/16/2023,30
9c7c-cd0848efc2f3,2/16/2023,100
90bd-5b6de199cfc4,2/16/2023,50
b7d8-66fecdcefaf3,2/16/2023,4
a91b-03f62844493f,2/16/2023,2
9d2f-7ee1e0996299,2/16/2023,5
ab51-d81547c40ea7,2/16/2023,100
9d2f-7ee1e0996299,3/4/2023,5
ab51-d81547c40ea7,2/16/2023,80
8117-ace2cb2765dc,2/17/2023,37
8117-ace2cb2765dc,2/17/2023,37
8117-ace2cb2765dc,2/17/2023,100
8117-ace2cb2765dc,2/17/2023,35
8117-ace2cb2765dc,2/17/2023,30
b0a4-6fa88dbc158d,2/17/2023,3
85a6-427d782758df,2/17/2023,1
8c35-73b87e81ed21,2/17/2023,1000
a9bf-a93138c5290c,2/17/2023,50
a9bf-a93138c5290c,2/17/2023,20
a9bf-a93138c5290c,2/17/2023,50
ada9-1b367e962d1f,3/8/2023,1
a9bf-a93138c5290c,2/17/2023,32
9790-9a89c7cff7af,2/17/2023,40
abdf-22ce42ec5175,2/17/2023,200
9790-9a89c7cff7af,2/17/2023,20
9790-9a89c7cff7af,2/17/2023,50
a934-deffc76d8356,2/17/2023,200
88b0-2f00bad3590d,2/17/2023,5
8f0f-b36505cdbf08,2/17/2023,5
8f0f-b36505cdbf08,2/17/2023,5
a619-1d12f23f7994,2/17/2023,2
a619-1d12f23f7994,2/17/2023,1
a619-1d12f23f7994,2/17/2023,1
a4f5-8499283243ee,2/17/2023,500
a619-1d12f23f7994,2/17/2023,1
ada9-1b367e962d1f,2/17/2023,85
806e-8b861deab709,2/17/2023,50
96cf-af1557d92a1f,2/17/2023,68
84cf-e4d24ef951cf,2/17/2023,50
8e15-c7a99558c942,2/17/2023,5
adcc-431e9f0d9cab,3/4/2023,9
b316-7371b6ea6f35,2/17/2023,100
b316-7371b6ea6f35,2/17/2023,100
b01d-6dd946cc7941,2/17/2023,68
8010-c6d0d05efab4,2/17/2023,60
8010-c6d0d05efab4,2/17/2023,60
b67f-74b35e6228d5,2/17/2023,85
b7c2-db97beaf05bf,2/17/2023,5
90bd-5b6de199cfc4,2/17/2023,51
97f2-1fe2eb419aa9,2/17/2023,50
8656-2ecdbbd5d931,2/17/2023,100
8656-2ecdbbd5d931,2/17/2023,100
adcc-431e9f0d9cab,3/4/2023,8
850f-7214ece626ce,2/17/2023,51
9527-86e689d1408d,2/17/2023,85
90bd-5b6de199cfc4,2/17/2023,85
8ed4-cc2f3003dae4,2/17/2023,5
a4f5-8499283243ee,2/17/2023,34
9619-122389f11e48,2/17/2023,100
b771-ab0348bcce99,2/17/2023,50
b771-ab0348bcce99,2/17/2023,50
965b-c35395da62fb,2/17/2023,50
b9cd-d53991a76045,2/17/2023,17
adcc-431e9f0d9cab,3/4/2023,10
965b-c35395da62fb,2/17/2023,17
8117-ace2cb2765dc,2/17/2023,2
8a63-ed83186ac44b,2/17/2023,60
9d94-edad430317f7,2/17/2023,68
8a63-ed83186ac44b,2/17/2023,51
88fe-c658214799ca,2/17/2023,27
96cf-af1557d92a1f,2/17/2023,100
8a63-ed83186ac44b,2/17/2023,60
9d67-674aaee0a7f4,2/17/2023,0.14
adcc-431e9f0d9cab,3/4/2023,5
85a6-427d782758df,3/4/2023,1
adcc-431e9f0d9cab,2/17/2023,30
adcc-431e9f0d9cab,2/17/2023,50
adcc-431e9f0d9cab,2/17/2023,40
ad99-ff8bbc752e97,2/17/2023,20
ad99-ff8bbc752e97,2/17/2023,20
9367-a3919b7757e4,2/17/2023,50
9367-a3919b7757e4,2/17/2023,100
9367-a3919b7757e4,2/17/2023,40
9367-a3919b7757e4,2/17/2023,5
9367-a3919b7757e4,2/17/2023,45
9367-a3919b7757e4,2/17/2023,50
9367-a3919b7757e4,2/17/2023,3
9367-a3919b7757e4,2/17/2023,7
8a63-ed83186ac44b,2/17/2023,1
8a63-ed83186ac44b,2/17/2023,1
ad7c-6dfdb1d51b1f,2/17/2023,100
9004-a12449153954,2/17/2023,40
9d94-edad430317f7,2/17/2023,300
8b9a-c5941dbd71d8,2/17/2023,0.7
b771-ab0348bcce99,2/17/2023,50
b67f-74b35e6228d5,2/17/2023,140
bc55-db1fee0cda09,2/17/2023,5
9a7b-18835ff8172b,2/17/2023,20
adcc-431e9f0d9cab,2/17/2023,600
adcc-431e9f0d9cab,2/17/2023,9
adcc-431e9f0d9cab,2/17/2023,9
9a7b-18835ff8172b,2/17/2023,129
8645-c81cf95024e5,3/4/2023,5
adcc-431e9f0d9cab,2/17/2023,13
adcc-431e9f0d9cab,2/17/2023,770
adcc-431e9f0d9cab,2/17/2023,20
adcc-431e9f0d9cab,2/17/2023,670
adcc-431e9f0d9cab,2/17/2023,75
ae37-3621f23d3873,2/17/2023,150
ae37-3621f23d3873,2/17/2023,149
adcc-431e9f0d9cab,2/17/2023,650
9dc5-5414aa0819c5,2/17/2023,10
a558-be084c0f7ebb,2/17/2023,1
90bd-5b6de199cfc4,3/4/2023,17
adcc-431e9f0d9cab,2/17/2023,14
9527-86e689d1408d,2/17/2023,10
9c4e-ec9c65daa302,2/17/2023,100
9d94-edad430317f7,2/17/2023,5
87b8-6747bf5fac7e,2/17/2023,9
97f2-1fe2eb419aa9,2/17/2023,50
8645-c81cf95024e5,3/4/2023,0.6
adab-44850c69e90d,3/4/2023,40
84ec-821ee34340a6,3/5/2023,1000
8938-fdd9ad257f46,2/17/2023,20
a57f-63a33704eab0,2/17/2023,40
87b8-6747bf5fac7e,2/17/2023,80
87b8-6747bf5fac7e,2/17/2023,20
85da-64036376a633,2/17/2023,50
a57f-63a33704eab0,2/17/2023,40
9296-8027d8a1e56c,2/17/2023,10
adcc-431e9f0d9cab,2/18/2023,10
8645-c81cf95024e5,3/4/2023,20
adcc-431e9f0d9cab,2/18/2023,5
b06c-1a1d07ccc5fb,2/18/2023,105
85a6-427d782758df,2/18/2023,1
a6ea-bc9a0987ab17,2/18/2023,100
92d5-a6146f7129c8,2/18/2023,300
92d5-a6146f7129c8,2/18/2023,290
92d5-a6146f7129c8,2/18/2023,1
92d5-a6146f7129c8,2/18/2023,1
adab-44850c69e90d,3/4/2023,30
8645-c81cf95024e5,3/5/2023,3
92d5-a6146f7129c8,2/18/2023,1
92d5-a6146f7129c8,2/18/2023,4
a57f-63a33704eab0,2/18/2023,40
bd35-d19a8814dd18,2/18/2023,200
98fa-3084dd792f45,2/18/2023,1.2
90bd-5b6de199cfc4,2/18/2023,200
9ffb-24b7dad541f2,2/18/2023,220
a186-9b05cde03eba,2/18/2023,300
a3f0-ef45ac10489b,2/18/2023,5
8f0f-b36505cdbf08,2/18/2023,6
bc4d-b910c6da4893,3/4/2023,500
a57f-63a33704eab0,3/8/2023,40
8f0f-b36505cdbf08,2/18/2023,6
b771-ab0348bcce99,2/18/2023,500
a3f0-ef45ac10489b,2/18/2023,5
a3f0-ef45ac10489b,2/18/2023,15
90bd-5b6de199cfc4,2/18/2023,150
ac1a-7d3db2767753,2/18/2023,3000
a3f0-ef45ac10489b,2/18/2023,10
98fa-3084dd792f45,2/18/2023,1
a165-3567c7710acd,2/18/2023,100
9d67-674aaee0a7f4,2/18/2023,5
8010-c6d0d05efab4,2/18/2023,30
9d67-674aaee0a7f4,3/9/2023,0.12
8010-c6d0d05efab4,2/18/2023,30
a3f0-ef45ac10489b,2/18/2023,2
a186-9b05cde03eba,2/18/2023,23.39
84cf-e4d24ef951cf,2/18/2023,50
a57f-63a33704eab0,2/18/2023,40
8c35-73b87e81ed21,2/18/2023,200
a027-8a4cab73139b,2/18/2023,100
85da-64036376a633,2/18/2023,200
97f2-1fe2eb419aa9,2/18/2023,10
8f0f-b36505cdbf08,2/18/2023,15
8f0f-b36505cdbf08,2/18/2023,15
b771-ab0348bcce99,2/18/2023,500
b79a-e51da58f5c45,2/18/2023,9
9c4e-ec9c65daa302,2/18/2023,30
b771-ab0348bcce99,2/18/2023,300
b79a-e51da58f5c45,2/18/2023,0.1
adab-44850c69e90d,2/18/2023,75
b79a-e51da58f5c45,2/18/2023,0.1
af57-68494608a266,2/18/2023,41
b979-ff7cfb21a6d7,2/18/2023,10
af57-68494608a266,2/18/2023,13
af57-68494608a266,2/18/2023,1
af57-68494608a266,2/18/2023,35
a186-9b05cde03eba,2/18/2023,30
ad7c-6dfdb1d51b1f,2/18/2023,34
8c35-73b87e81ed21,2/18/2023,300
8010-c6d0d05efab4,2/18/2023,40
90bd-5b6de199cfc4,3/4/2023,200
b7d8-66fecdcefaf3,2/18/2023,3
8c35-73b87e81ed21,2/18/2023,300
8c35-73b87e81ed21,2/18/2023,300
aabf-5f8a29280da5,2/18/2023,20
8c35-73b87e81ed21,2/18/2023,300
a558-be084c0f7ebb,2/18/2023,5
8c35-73b87e81ed21,2/18/2023,300
b7c2-db97beaf05bf,2/18/2023,5
ac76-1b3825e2d65c,2/18/2023,28
a558-be084c0f7ebb,2/19/2023,0.3
8da8-6135005490d9,2/22/2023,20
8c35-73b87e81ed21,2/18/2023,300
90bd-5b6de199cfc4,2/18/2023,50
ae37-3621f23d3873,2/18/2023,30
ae37-3621f23d3873,2/18/2023,30
8010-c6d0d05efab4,2/18/2023,40
8010-c6d0d05efab4,2/18/2023,40
8010-c6d0d05efab4,2/18/2023,40
8010-c6d0d05efab4,2/18/2023,20
8010-c6d0d05efab4,2/18/2023,50
a5e7-403c6c27d6fc,2/18/2023,0.5
bff9-aa57640fc783,12/27/2022,50
9c4e-ec9c65daa302,2/18/2023,2
9806-49968c1526be,2/18/2023,200
b67f-74b35e6228d5,2/18/2023,100
b771-ab0348bcce99,2/18/2023,500
806e-8b861deab709,2/18/2023,102
9c4e-ec9c65daa302,2/18/2023,100
9c4e-ec9c65daa302,2/18/2023,100
a58f-1bd89934463a,3/4/2023,200
91a8-603ac699c641,3/9/2023,49
b27a-2cf3669062d2,3/10/2023,10
9c4e-ec9c65daa302,2/18/2023,50
a027-8a4cab73139b,2/18/2023,100
8b6e-9b8d537409af,2/18/2023,500
bf9c-3461326e7933,2/19/2023,70
8b6e-9b8d537409af,2/18/2023,200
84cf-e4d24ef951cf,2/18/2023,57
a99a-0e10f3259f19,2/18/2023,300
84ec-821ee34340a6,3/4/2023,1280
84cf-e4d24ef951cf,2/18/2023,57
84cf-e4d24ef951cf,2/18/2023,57
9a7b-18835ff8172b,2/18/2023,100
9a7b-18835ff8172b,2/18/2023,100
9d2f-7ee1e0996299,2/19/2023,10
9a7b-18835ff8172b,2/18/2023,100
ae37-3621f23d3873,2/18/2023,45
ae37-3621f23d3873,2/18/2023,45
ae37-3621f23d3873,2/18/2023,45
ae37-3621f23d3873,2/18/2023,45
ae37-3621f23d3873,2/18/2023,45
b771-ab0348bcce99,2/19/2023,500
